id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,91053.016335,97.45650000695605,4,7,0.45883609466839775,0.6517598045870056,1.4642033381550648,0.8239434578437571,3d gaze,-76.89938427387253,-212.31953189115046,1214.9014052299415,91053.016335 91053.0241755 91053.02941 91053.0321825 91053.0363315 91053.040385 91053.0464185 91053.0505025 91053.05441 91053.0613645 91053.06544800001 91053.0689205 91053.07288749999 91053.0765235 91053.08045549999 91053.0842845 91053.088384 91053.092573 91053.096512 91053.1037785 91053.109216 91053.111141 91053.1137915
2,91053.4963185,119.8185000102967,16,20,0.529810112800168,0.6133547301312179,1.3790065642697316,0.8095014877620162,3d gaze,76.2137286428635,-217.32692640772964,1660.585932221942,91053.4963185 91053.50455000001 91053.50853300001 91053.5126865 91053.516572 91053.520607 91053.52464799999 91053.5284985 91053.532433 91053.536471 91053.540523 91053.54481200001 91053.550659 91053.55424299999 91053.5602865 91053.56428300001 91053.568351 91053.5723385 91053.5764405 91053.580674 91053.5846075 91053.5885055 91053.59645400001 91053.60039450001 91053.604416 91053.608428 91053.6122485 91053.616137
3,91053.8162075,84.04800000425894,26,29,0.5476920260013438,0.6208657465543623,1.4683444665810395,0.911975248967401,3d gaze,132.29528513348612,-250.84691598540107,1797.8017834616576,91053.8162075 91053.8204225 91053.8244445 91053.8283775 91053.83241249999 91053.836358 91053.840333 91053.8443395 91053.8484015 91053.85244049999 91053.85645250001 91053.860566 91053.864546 91053.86833900001 91053.8722775 91053.876413 91053.8804115 91053.88646899999 91053.890656 91053.8944655 91053.9002555
4,91054.054608,87.65249999123625,33,36,0.5398734517788449,0.6022891796430121,1.4471352172351988,0.8515873114133214,3d gaze,181.77806331636842,-353.35419288604186,2990.053836334155,91054.054608 91054.058551 91054.062451 91054.0683485 91054.072475 91054.0766835 91054.0806395 91054.084324 91054.08825150001 91054.092256 91054.0963345 91054.1004675 91054.10844000001 91054.1124385 91054.1163065 91054.12123650001 91054.126071 91054.1292615 91054.1326165 91054.1384535 91054.1422605
5,91054.1844765,80.08650000556372,36,39,0.4975595719887743,0.622161209497762,1.3983186554840727,0.8489466934868787,3d gaze,0.2732112049306066,-360.2785841530531,2573.9372906597464,91054.1844765 91054.188731 91054.19247000001 91054.196525 91054.20053500001 91054.2043405 91054.208474 91054.2124685 91054.216303 91054.222249 91054.226149 91054.2301785 91054.236233 91054.2402535 91054.2442935 91054.24833850001 91054.252416 91054.2563465 91054.260358 91054.264563
6,91054.65027499999,80.1225000031991,51,54,0.4609131588277105,0.5708692799847576,1.3826893831848663,0.8217399606589485,3d gaze,73.7253042505757,100.87962091768038,-1232.3143151844645,91054.65027499999 91054.6564565 91054.6604335 91054.664323 91054.66859399999 91054.6728205 91054.676646 91054.68042 91054.68430600001 91054.6883005 91054.692404 91054.69647200001 91054.7045625 91054.7085265 91054.7129255 91054.7167465 91054.720466 91054.726495 91054.7303975
7,91055.05631849999,100.07850000692997,63,66,0.5512568628075226,0.44690667440822907,1.2772726315082163,0.8511866320722533,3d gaze,-218.94428150850533,-170.67979023065564,-2778.9496150751147,91055.05631849999 91055.062278 91055.066323 91055.0703475 91055.0763745 91055.08050099999 91055.0846235 91055.088483 91055.092299 91055.096291 91055.1003955 91055.1044545 91055.108697 91055.11267100001 91055.1163145 91055.12029600001 91055.124312 91055.13226099999 91055.1362965 91055.1402665 91055.1463335 91055.15038800001 91055.156397
8,91055.4784195,190.19100000150502,76,81,0.6096475753893246,0.6278172616980537,1.0077775848136807,0.8198658641155673,3d gaze,139.47677052496454,-122.02921744865272,827.1795584581629,91055.4784195 91055.4823805 91055.48647199999 91055.49237600001 91055.49626750001 91055.5003445 91055.504403 91055.5086165 91055.5157035 91055.520606 91055.523086 91055.52592300001 91055.5289715 91055.533055 91055.536477 91055.5405195 91055.54445350001 91055.54844400001 91055.55251450001 91055.562418 91055.566431 91055.5703585 91055.5743405 91055.5805145 91055.5856385 91055.5895025 91055.5963605 91055.600876 91055.6042295 91055.608214 91055.612261 91055.616209 91055.620138 91055.6241875 91055.628238 91055.632218 91055.636327 91055.6404495 91055.6443175 91055.654351 91055.6587315 91055.6646705 91055.6686105
9,91055.6964075,176.24450000585057,82,87,0.5547909350761575,0.6840279775745441,1.1513440656836085,0.8649359235356766,3d gaze,69.19108893611228,-174.16550347513433,819.9339384042756,91055.6964075 91055.7009965 91055.705168 91055.708828 91055.712584 91055.71654 91055.7205405 91055.72442 91055.72865199999 91055.734573 91055.738331 91055.74241 91055.748357 91055.753037 91055.75734350001 91055.7608125 91055.7650735 91055.769321 91055.772783 91055.776506 91055.78057999999 91055.7846245 91055.7885505 91055.7923035 91055.7963775 91055.800363 91055.80444949999 91055.808373 91055.812136 91055.81813900001 91055.822146 91055.8262395 91055.83242 91055.836423 91055.8408345 91055.844786 91055.848238 91055.852242 91055.8562715 91055.8603145 91055.864366 91055.8686115 91055.872652
10,91055.9443545,100.18600001058076,89,93,0.43714339330252927,0.8112711595022227,1.2241861732945918,0.8505721552781551,3d gaze,-90.74002716927538,-337.43543533401623,939.000410723194,91055.9443545 91055.94832299999 91055.956267 91055.9602425 91055.964693 91055.97277349999 91055.9763565 91055.980501 91055.9864175 91055.99022899999 91055.996457 91056.0006135 91056.004455 91056.00854350001 91056.01254150001 91056.0162165 91056.0209025 91056.0248865 91056.028165 91056.032187 91056.0362735 91056.040404 91056.0445405
